,Unnamed: 0_x,label,onset,duration,amp,avg_vel,med_vel,peak_vel,start_x,start_y,end_x,end_y,ind_id_fn,ID,Gender,DoB,ROI1,ROI2,ROI3,Version,Valid,Valid Freeviewing
43342,5,SACC,2.95199990272522,0.184,371.223,122016.058,123049.941,150945.398,1478.6,307.5,1117.5,221.4,20210819151241713,202108191512417,FEMALE,1999,Pierce,FatherSonBoat,Elephant,2,True,True
43343,6,FIXA,3.135999917984009,0.167,143.793,52219.443,49993.37,74310.01,1117.5,221.4,976.6,192.7,20210819151241713,202108191512417,FEMALE,1999,Pierce,FatherSonBoat,Elephant,2,True,True
43344,7,SACC,3.302999973297119,0.166,316.406,113400.857,111409.198,136565.724,976.6,192.7,660.3,184.5,20210819151241713,202108191512417,FEMALE,1999,Pierce,FatherSonBoat,Elephant,2,True,True
43345,8,FIXA,3.4689998626708984,0.151,155.401,61890.088,62856.179,78179.842,660.3,184.5,504.9,184.0,20210819151241713,202108191512417,FEMALE,1999,Pierce,FatherSonBoat,Elephant,2,True,True
43346,9,none,3.619999885559082,0.05,72.504,86592.537,86477.35,89120.633,504.9,184.0,432.4,184.8,20210819151241713,202108191512417,FEMALE,1999,Pierce,FatherSonBoat,Elephant,2,True,True
43347,10,FIXA,3.669999837875366,1.551,376.109,27459.311,25424.077,79771.384,432.4,184.8,201.0,481.3,20210819151241713,202108191512417,FEMALE,1999,Pierce,FatherSonBoat,Elephant,2,True,True
43348,11,SACC,5.220999956130981,0.067,101.922,91512.658,91366.195,93868.305,201.0,481.3,180.8,581.2,20210819151241713,202108191512417,FEMALE,1999,Pierce,FatherSonBoat,Elephant,2,True,True
43349,12,FIXA,5.287999868392944,0.968,393.154,35777.931,32970.464,82709.194,180.8,581.2,292.0,958.3,20210819151241713,202108191512417,FEMALE,1999,Pierce,FatherSonBoat,Elephant,2,True,True
43350,13,none,6.25600004196167,0.05,75.052,89272.426,87975.597,92995.225,292.0,958.3,289.2,883.3,20210819151241713,202108191512417,FEMALE,1999,Pierce,FatherSonBoat,Elephant,2,True,True
43351,14,FIXA,6.305999994277954,1.184,403.198,26917.391,27115.191,83606.38,289.2,883.3,334.9,482.7,20210819151241713,202108191512417,FEMALE,1999,Pierce,FatherSonBoat,Elephant,2,True,True
43352,15,SACC,7.490000009536743,0.218,521.9,145977.712,149188.57,196998.66,334.9,482.7,856.7,472.5,20210819151241713,202108191512417,FEMALE,1999,Pierce,FatherSonBoat,Elephant,2,True,True
43353,16,FIXA,7.70799994468689,0.767,333.456,33685.786,30381.226,79655.183,856.7,472.5,1128.2,666.1,20210819151241713,202108191512417,FEMALE,1999,Pierce,FatherSonBoat,Elephant,2,True,True
43354,17,SACC,8.474999904632568,0.2,477.293,142117.317,140984.38,185504.52,1128.2,666.1,1276.1,212.3,20210819151241713,202108191512417,FEMALE,1999,Pierce,FatherSonBoat,Elephant,2,True,True
43355,18,FIXA,8.674999952316284,1.318,580.981,40700.352,34371.547,82613.283,1276.1,212.3,1690.5,619.5,20210819151241713,202108191512417,FEMALE,1999,Pierce,FatherSonBoat,Elephant,2,True,True
43555,0,FIXA,0.0169999599456787,1.184,123.6,36600.422,36882.221,95063.206,977.1,532.5,977.1,656.1,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43556,1,SACC,1.2009999752044678,0.184,441.705,147474.218,159166.879,183428.77,977.1,656.1,1273.6,328.7,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43557,2,FIXA,1.3849999904632568,0.483,166.581,30974.657,22160.678,80477.743,1273.6,328.7,1384.5,204.4,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43558,3,SACC,1.868000030517578,0.218,625.805,172323.597,178937.373,241153.731,1384.5,204.4,763.6,126.2,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43559,4,FIXA,2.0859999656677246,1.05,589.909,42859.069,35241.87,93505.323,763.6,126.2,285.6,471.9,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43560,5,SACC,3.135999917984009,0.118,213.962,109416.32,111722.168,119394.875,285.6,471.9,218.9,675.2,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43561,6,FIXA,3.253999948501587,0.383,182.385,43490.793,35430.003,91267.362,218.9,675.2,149.1,843.7,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43562,7,SACC,3.6369998455047607,0.101,191.437,116485.599,121408.956,126634.807,149.1,843.7,215.1,664.0,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43563,8,FIXA,3.73799991607666,0.283,221.585,52888.605,46467.761,92658.95,215.1,664.0,355.9,492.9,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43564,9,SACC,4.020999908447266,0.3,1123.215,223443.319,207094.718,355691.725,355.9,492.9,1479.1,498.8,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43565,10,FIXA,4.32099986076355,1.935,705.122,37322.917,31745.796,94706.633,1479.1,498.8,966.7,14.4,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43566,11,SACC,6.25600004196167,0.117,230.291,119514.461,119068.767,130135.662,966.7,14.4,738.8,47.5,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43567,12,FIXA,6.372999906539917,1.218,544.818,38720.226,35772.898,94985.672,738.8,47.5,299.1,369.2,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43568,13,SACC,7.590999841690063,0.25,807.808,192748.111,194343.295,272281.092,299.1,369.2,1106.0,407.5,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43569,14,FIXA,7.840999841690063,2.153,226.84,32338.594,29072.459,94118.169,1106.0,407.5,1318.0,488.2,20210820134729800,202108201347298,FEMALE,2000,BoatSunset,Mermaid,Turtle,2,True,True
43611,0,FIXA,0.0160000324249267,2.353,507.641,51880.112,42524.467,123991.062,827.8,781.9,437.5,457.3,20210820144747600,202108201447476,FEMALE,2004,SwimmingMan,Pierce,Man,2,True,True
43612,1,SACC,2.36899995803833,0.2,846.426,254130.429,242435.837,352918.325,437.5,457.3,1274.6,332.0,20210820144747600,202108201447476,FEMALE,2004,SwimmingMan,Pierce,Man,2,True,True
43613,2,FIXA,2.569000005722046,1.184,496.645,53670.817,47188.607,138202.958,1274.6,332.0,1372.5,818.9,20210820144747600,202108201447476,FEMALE,2004,SwimmingMan,Pierce,Man,2,True,True
43614,3,SACC,3.753000020980835,0.084,227.793,166581.475,169024.403,173300.207,1372.5,818.9,1151.2,872.9,20210820144747600,202108201447476,FEMALE,2004,SwimmingMan,Pierce,Man,2,True,True
43615,4,FIXA,3.836999893188477,0.751,911.649,83483.711,88991.967,144455.442,1151.2,872.9,241.2,818.1,20210820144747600,202108201447476,FEMALE,2004,SwimmingMan,Pierce,Man,2,True,True
43616,5,none,4.588000059127808,0.033,83.833,150930.781,150930.781,152408.645,241.2,818.1,268.1,738.7,20210820144747600,202108201447476,FEMALE,2004,SwimmingMan,Pierce,Man,2,True,True
43617,6,FIXA,4.621000051498413,2.403,533.419,45590.05,34671.643,142382.784,268.1,738.7,772.1,913.4,20210820144747600,202108201447476,FEMALE,2004,SwimmingMan,Pierce,Man,2,True,True
43618,7,none,7.023999929428101,0.05,137.301,161532.693,160600.401,172302.399,772.1,913.4,906.7,886.3,20210820144747600,202108201447476,FEMALE,2004,SwimmingMan,Pierce,Man,2,True,True
43619,8,FIXA,7.073999881744385,2.919,802.465,57009.392,48734.157,144799.594,906.7,886.3,797.5,91.3,20210820144747600,202108201447476,FEMALE,2004,SwimmingMan,Pierce,Man,2,True,True
43679,0,FIXA,0.0170001983642578,1.134,365.321,43870.103,46826.032,134721.034,845.2,543.3,1189.9,422.3,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43680,1,none,1.1510000228881836,0.049,105.022,130878.321,132156.828,135029.02,1189.9,422.3,1127.4,506.7,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43681,2,FIXA,1.2000000476837158,0.1,153.16,92470.089,93477.991,111813.287,1127.4,506.7,1035.6,629.3,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43682,3,SACC,1.3000001907348633,0.067,209.04,183745.256,180825.137,222903.556,1035.6,629.3,862.1,745.9,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43683,4,FIXA,1.3670001029968262,2.219,703.252,35481.551,30579.577,99322.603,862.1,745.9,1434.9,337.9,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43684,5,SACC,3.586000204086304,0.2,627.993,189585.086,188123.995,256700.839,1434.9,337.9,822.1,200.6,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43685,6,FIXA,3.78600001335144,0.834,566.871,56171.882,53213.664,110445.995,822.1,200.6,255.3,191.6,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43686,7,SACC,4.620000123977661,0.167,549.725,194621.33,186023.617,340743.992,255.3,191.6,805.0,196.8,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43687,8,FIXA,4.787000179290772,2.236,803.442,30121.216,22192.952,109594.708,805.0,196.8,1605.8,261.9,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43688,9,SACC,7.023000001907349,0.234,1152.756,294820.55,296947.642,469007.33,1605.8,261.9,563.5,754.3,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43689,10,FIXA,7.257000207901001,0.133,108.225,79510.424,83347.253,117442.783,563.5,754.3,491.5,835.1,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43690,11,SACC,7.390000104904175,0.083,165.188,123995.526,124197.72,149450.434,491.5,835.1,645.6,775.6,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43691,12,FIXA,7.473000049591064,0.501,434.506,76471.267,77061.979,116797.369,645.6,775.6,213.9,726.3,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43692,13,SACC,7.9740002155303955,0.1,414.266,244452.304,256931.125,291781.214,213.9,726.3,624.8,673.6,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43693,14,FIXA,8.074000120162964,1.585,417.687,31771.436,13662.549,108827.218,624.8,673.6,321.9,386.0,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43694,15,SACC,9.659000158309937,0.15,430.637,170018.478,174090.525,210865.82,321.9,386.0,750.2,430.8,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43695,16,FIXA,9.809000015258787,0.183,212.343,73328.609,70396.867,114891.616,750.2,430.8,961.7,449.7,20210820160138428,202108201601384,MALE,1975,Mermaid,Clouds,WomanOnBoat,2,True,True
43819,0,FIXA,0.0170001983642578,0.467,257.104,40285.472,30921.276,71510.713,1031.3,478.4,916.8,708.6,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43820,1,SACC,0.4839999675750732,0.167,337.527,122360.462,126692.492,158112.757,916.8,708.6,1234.6,822.3,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43821,2,FIXA,0.6510000228881836,0.75,206.406,19936.776,11408.003,80116.432,1234.6,822.3,1406.8,936.1,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43822,3,SACC,1.4010000228881836,0.118,273.101,138644.647,133603.071,174950.163,1406.8,936.1,1482.5,673.7,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43823,4,FIXA,1.5190000534057615,0.433,329.691,51620.857,46215.374,88189.339,1482.5,673.7,1417.9,350.4,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43824,5,SACC,1.9520001411437988,0.367,884.227,146602.722,127866.671,234557.117,1417.9,350.4,542.2,227.9,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43825,6,FIXA,2.319000005722046,1.319,421.744,33739.013,30403.04,85458.623,542.2,227.9,219.3,499.2,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43826,7,SACC,3.638000011444092,0.149,276.908,111719.625,115599.491,132570.457,219.3,499.2,139.3,764.3,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43827,8,FIXA,3.787000179290772,0.65,320.137,38482.407,35415.497,76454.368,139.3,764.3,303.7,1039.0,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43828,9,SACC,4.437000036239624,0.385,1394.707,225664.968,255076.792,340197.262,303.7,1039.0,1685.1,846.8,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43829,10,FIXA,4.822000026702881,0.967,142.661,24809.022,22705.228,80659.049,1685.1,846.8,1790.9,751.1,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43830,11,SACC,5.789000034332275,0.25,780.838,193932.846,176825.883,318013.119,1790.9,751.1,1021.3,619.1,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43831,12,FIXA,6.039000034332275,0.952,201.555,16013.441,9116.909,80492.34,1021.3,619.1,836.0,539.8,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43832,13,SACC,6.991000175476074,0.15,295.2,120474.017,123059.078,147619.178,836.0,539.8,665.1,299.1,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43833,14,FIXA,7.141000032424927,0.601,327.193,46370.915,44436.216,78707.848,665.1,299.1,350.5,209.2,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43834,15,SACC,7.742000102996826,0.416,837.391,123795.221,120371.466,159697.441,350.5,209.2,1186.3,260.8,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43835,16,FIXA,8.157999992370605,1.835,284.536,26216.528,23190.254,86087.449,1186.3,260.8,1453.9,357.5,20210821121503357,202108211215033,MALE,1977,Woman,Pierce,WomanOnBoat,2,True,True
43908,0,FIXA,0.0169999599456787,0.75,417.928,37116.772,30752.82,78270.496,952.6,562.8,825.4,164.7,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43909,1,SACC,0.7669999599456787,0.084,169.801,120412.11,121241.873,126182.815,825.4,164.7,655.6,164.1,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43910,2,FIXA,0.8510000705718994,1.001,328.301,26799.96,14483.558,109532.583,655.6,164.1,328.6,134.9,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43911,3,SACC,1.851999998092652,0.233,925.684,238020.286,236246.633,337482.625,328.6,134.9,1098.6,648.7,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43912,4,FIXA,2.0850000381469727,0.301,143.805,77467.486,78887.249,114603.618,1098.6,648.7,1237.1,687.4,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43913,5,none,2.386000156402588,0.05,106.154,126237.066,126830.515,130281.182,1237.1,687.4,1132.3,670.5,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43914,6,FIXA,2.436000108718872,0.383,289.344,53929.092,43997.748,117036.469,1132.3,670.5,868.2,552.3,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43915,7,SACC,2.819000005722046,0.151,461.623,184642.673,183541.828,219201.306,868.2,552.3,963.4,100.6,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43916,8,FIXA,2.970000028610229,0.167,172.604,79889.147,75786.35,117685.918,963.4,100.6,1036.2,-55.9,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43917,9,SACC,3.13700008392334,0.083,188.876,135923.479,134901.089,146692.563,1036.2,-55.9,1168.5,78.9,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43918,10,FIXA,3.220000028610229,1.084,586.647,37789.733,33941.888,119309.851,1168.5,78.9,1728.5,253.7,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43919,11,SACC,4.30400013923645,0.117,280.948,142699.702,136152.955,164336.128,1728.5,253.7,1654.4,524.7,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43920,12,FIXA,4.421000003814697,3.336,670.188,37079.807,25728.319,120168.417,1654.4,524.7,997.4,392.4,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43921,13,SACC,7.756999969482422,0.134,271.752,124351.316,123922.107,140848.737,997.4,392.4,730.4,443.0,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43922,14,FIXA,7.891000032424927,1.352,279.121,46531.21,42553.816,127816.183,730.4,443.0,932.9,635.1,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43923,15,SACC,9.243000030517578,0.067,167.129,153446.883,156974.014,160139.362,932.9,635.1,1087.7,698.1,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43924,16,FIXA,9.31000018119812,0.683,242.476,48286.802,37783.757,129484.631,1087.7,698.1,1238.6,887.9,20210821132212432,202108211322124,FEMALE,2000,Pierce,WomanOnBoat,Man,2,True,True
43953,0,FIXA,0.0170001983642578,0.951,653.719,62572.266,63057.886,108502.226,886.1,628.7,345.8,260.7,20210821135118909,202108211351189,FEMALE,1994,Woman,BoatSunset,WomanOnBoat,2,True,True
43954,1,SACC,0.9680001735687256,0.166,448.84,163765.996,170964.177,208013.081,345.8,260.7,248.2,698.8,20210821135118909,202108211351189,FEMALE,1994,Woman,BoatSunset,WomanOnBoat,2,True,True
43955,2,FIXA,1.1340000629425049,0.468,225.448,43594.787,38973.716,106395.098,248.2,698.8,307.9,916.2,20210821135118909,202108211351189,FEMALE,1994,Woman,BoatSunset,WomanOnBoat,2,True,True
43956,3,SACC,1.6019999980926514,0.067,142.787,131531.799,135001.1,141725.536,307.9,916.2,253.7,784.1,20210821135118909,202108211351189,FEMALE,1994,Woman,BoatSunset,WomanOnBoat,2,True,True
43957,4,FIXA,1.6690001487731934,1.118,191.949,24243.331,22436.815,100967.481,253.7,784.1,338.3,611.8,20210821135118909,202108211351189,FEMALE,1994,Woman,BoatSunset,WomanOnBoat,2,True,True
43958,5,SACC,2.7870001792907715,0.166,485.482,173720.592,176351.727,215687.52,338.3,611.8,821.2,661.8,20210821135118909,202108211351189,FEMALE,1994,Woman,BoatSunset,WomanOnBoat,2,True,True
43959,6,FIXA,2.953000068664551,0.7,419.923,53651.227,53393.218,110562.992,821.2,661.8,1219.0,796.3,20210821135118909,202108211351189,FEMALE,1994,Woman,BoatSunset,WomanOnBoat,2,True,True
43960,7,SACC,3.6530001163482666,0.084,181.689,128764.363,127430.93,142188.329,1219.0,796.3,1043.1,841.8,20210821135118909,202108211351189,FEMALE,1994,Woman,BoatSunset,WomanOnBoat,2,True,True
43961,8,FIXA,3.736999988555908,4.355,281.833,46504.172,43958.64,113059.776,1043.1,841.8,1322.4,804.1,20210821135118909,202108211351189,FEMALE,1994,Woman,BoatSunset,WomanOnBoat,2,True,True
43962,9,none,8.092000007629395,0.049,97.331,120780.1,121485.881,124834.172,1322.4,804.1,1283.0,715.1,20210821135118909,202108211351189,FEMALE,1994,Woman,BoatSunset,WomanOnBoat,2,True,True
43963,10,FIXA,8.141000032424927,1.269,573.043,48537.224,42874.167,110747.989,1283.0,715.1,737.3,890.0,20210821135118909,202108211351189,FEMALE,1994,Woman,BoatSunset,WomanOnBoat,2,True,True
43964,11,none,9.410000085830688,0.049,100.323,123236.11,124108.462,124625.165,737.3,890.0,639.2,911.0,20210821135118909,202108211351189,FEMALE,1994,Woman,BoatSunset,WomanOnBoat,2,True,True
43965,12,FIXA,9.45900011062622,0.534,469.066,54743.517,50872.599,112705.353,639.2,911.0,172.7,960.0,20210821135118909,202108211351189,FEMALE,1994,Woman,BoatSunset,WomanOnBoat,2,True,True
44074,0,FIXA,0.0169999599456787,0.216,250.754,72548.652,69721.111,101003.028,690.9,667.8,887.3,823.7,20210821155006996,202108211550069,FEMALE,1990,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
44075,1,SACC,0.2330000400543213,0.25,1353.387,322302.379,309378.37,567772.768,887.3,823.7,2139.2,1337.9,20210821155006996,202108211550069,FEMALE,1990,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
44076,2,FIXA,0.4830000400543213,0.084,144.071,111887.897,112763.258,143450.695,2139.2,1337.9,2271.9,1394.0,20210821155006996,202108211550069,FEMALE,1990,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
44077,3,SACC,0.567000150680542,0.233,1213.569,304189.544,287359.983,468896.442,2271.9,1394.0,1118.8,1015.7,20210821155006996,202108211550069,FEMALE,1990,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
44078,4,FIXA,0.7999999523162842,0.084,175.494,124710.922,121738.133,140085.497,1118.8,1015.7,949.8,968.4,20210821155006996,202108211550069,FEMALE,1990,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
44079,5,SACC,0.8840000629425049,0.117,323.299,167933.655,164711.365,188124.589,949.8,968.4,626.8,954.5,20210821155006996,202108211550069,FEMALE,1990,WomanOnBoat,FatherSonBoat,Spaceship,2,True,True
