,id,fixations,fixmap,aim_nss,aim_auc,aim_ig,aim_cc,aim_kl,aim_sauc,aim_sim,rare_nss,rare_auc,rare_ig,rare_cc,rare_kl,rare_sauc,rare_sim,qss_nss,qss_auc,qss_ig,qss_cc,qss_kl,qss_sauc,qss_sim,lds_nss,lds_auc,lds_ig,lds_cc,lds_kl,lds_sauc,lds_sim,imsig_nss,imsig_auc,imsig_ig,imsig_cc,imsig_kl,imsig_sauc,imsig_sim,gbvs_nss,gbvs_auc,gbvs_ig,gbvs_cc,gbvs_kl,gbvs_sauc,gbvs_sim,gauss_nss,gauss_auc,gauss_ig,gauss_cc,gauss_kl,gauss_sauc,gauss_sim,fes_nss,fes_auc,fes_ig,fes_cc,fes_kl,fes_sauc,fes_sim,dva_nss,dva_auc,dva_ig,dva_cc,dva_kl,dva_sauc,dva_sim,cvs_nss,cvs_auc,cvs_ig,cvs_cc,cvs_kl,cvs_sauc,cvs_sim,cas_nss,cas_auc,cas_ig,cas_cc,cas_kl,cas_sauc,cas_sim,dgi_nss,dgi_auc,dgi_ig,dgi_cc,dgi_kl,dgi_sauc,dgi_sim,dgiie_nss,dgiie_auc,dgiie_ig,dgiie_cc,dgiie_kl,dgiie_sauc,dgiie_sim,dgii_nss,dgii_auc,dgii_ig,dgii_cc,dgii_kl,dgii_sauc,dgii_sim,icf_nss,icf_auc,icf_ig,icf_cc,icf_kl,icf_sauc,icf_sim,DoB,Gender
560,2.02112E+14,"[[885.9, 386.8], [1015.2, 758.1], [1397.7, 905.3], [1377.4, 678.8], [1773.6, 712.1], [1464.6, 265.2], [891.5, 217.3], [39.8, 159.0], [297.5, 953.4], [330.3, 402.4], [1052.2, 430.4]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.211863632,0.396874481,-2.222880013,-0.004794709,5.254549,0.408151216,0.000484947,0.18072513,0.614996467,-2.087117885,0.004040318,5.4754004,0.552722616,0.000601098,-0.004713882,0.526890779,-2.204375783,-0.000155517,5.3419576,0.473788378,0.000523558,0.089592604,0.588761446,-2.516453045,0.002016952,5.911301,0.485846389,0.000587794,-0.006844206,0.516969525,-2.160113677,-0.000157802,5.2939563,0.45713169,0.00052389,0.175141889,0.55923751,-2.162764025,0.003964891,5.4837213,0.477513888,0.000594527,0.199997812,0.459196829,-3.000774119,0.004531812,6.9468975,0.548115624,0.000800087,0.103535729,0.368734017,-2.690498781,0.002350441,6.0145206,0.48809999,0.00060135,-0.152519346,0.481282882,-2.44566943,-0.003466407,5.6670628,0.453522603,0.000442149,0.130117209,0.481531389,-2.806837685,0.003044054,6.595629,0.520789675,0.000690304,0.107566265,0.518825606,-2.19877286,0.002562214,5.3545814,0.463426804,0.000560349,-0.075838412,0.479724722,-2.196709282,-0.001638747,5.262253,0.43079533,0.000510904,-0.075838412,0.479724722,-2.196709282,-0.001638747,5.262253,0.43079533,0.000510904,-0.075838412,0.479724722,-2.196709282,-0.001638747,5.262253,0.43079533,0.000510904,0.2071426,0.545622272,-2.088426673,0.004886071,5.1773243,0.47376343,0.000537193,1984,FEMALE
561,2.02112E+14,"[[935.0, 1056.9], [306.7, 1033.5], [1388.0, 940.4], [1519.5, 327.5], [440.2, 141.3], [287.5, 258.0], [935.8, 525.9], [1382.9, 943.3], [1786.0, 749.4]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.05650674,0.452916301,-2.349643628,-0.001223132,5.0561285,0.468522584,0.0004057,-0.486985827,0.366811841,-2.968059673,-0.009790811,5.2804503,0.302272635,0.000249311,-0.3326582,0.427017618,-2.593971597,-0.006687236,5.145016,0.378714884,0.000327735,-0.433533691,0.334649773,-3.57606117,-0.008716046,5.717159,0.292535675,0.000172891,-0.406846362,0.382212132,-2.597482178,-0.008119951,5.097009,0.309549945,0.000328434,-0.520120605,0.36855579,-3.027244277,-0.010366853,5.2886214,0.248048543,0.000254566,0.283871449,0.659126438,-3.935123576,0.005656142,6.748104,0.404551368,0.000750853,-0.334491439,0.374929662,-3.543427494,-0.006616837,5.8199954,0.352786925,0.000215852,-0.548711426,0.298234617,-3.317512221,-0.011064086,5.471094,0.249369842,0.000170255,-0.197085601,0.387165245,-3.947805114,-0.003966321,6.4020896,0.301286742,0.00022816,-0.419851023,0.368875874,-2.650887092,-0.008458001,5.158304,0.308777493,0.000312547,-0.108486528,0.414854433,-2.364920431,-0.002227235,5.0642824,0.366386145,0.000396272,-0.108486528,0.414854433,-2.364920431,-0.002227235,5.0642824,0.366386145,0.000396272,-0.108486528,0.414854433,-2.364920431,-0.002227235,5.0642824,0.366386145,0.000396272,-0.18870942,0.38574197,-2.327538093,-0.003838333,4.9795628,0.316339391,0.000406223,2003,FEMALE
562,2.02112E+14,"[[885.5, 539.9], [1293.6, 458.6], [1544.5, 287.5], [149.7, 299.7], [400.3, 894.0], [244.3, 324.1], [889.3, 551.8], [1283.4, 490.5], [1769.5, 523.1]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.042849412,0.469939758,-2.014226137,0.001028302,5.0557275,0.479204781,0.000437984,-0.197174256,0.418803747,-2.52615851,-0.00431263,5.279085,0.360033744,0.000357247,-0.213425042,0.454197129,-2.277074037,-0.004452051,5.1444182,0.403006464,0.000375647,0.364608831,0.557036117,-2.138846362,0.007502074,5.7112303,0.532839371,0.00063914,0.023832044,0.4955101,-2.057866061,0.000543187,5.095657,0.425834451,0.000435599,0.602590765,0.643617111,-1.723054109,0.012467818,5.2838984,0.570526894,0.000625976,1.12236886,0.51790179,-2.171551457,0.023290625,6.7359524,0.588984429,0.001705884,0.102728677,0.311129524,-2.418643598,0.002129503,5.81649,0.492387283,0.000492117,-0.225990409,0.434532433,-2.532155002,-0.004667485,5.469089,0.40939952,0.000328369,0.532698061,0.43843492,-2.414067657,0.011073815,6.392629,0.511383502,0.000971883,0.008924117,0.50218153,-2.131043611,0.000197488,5.1567864,0.443407733,0.000432504,0.083904154,0.526602873,-1.966318413,0.001638301,5.063691,0.478727081,0.000443431,0.083904154,0.526602873,-1.966318413,0.001638301,5.063691,0.478727081,0.000443431,0.083904154,0.526602873,-1.966318413,0.001638301,5.063691,0.478727081,0.000443431,0.41316348,0.620337036,-1.938747901,0.008479754,4.97904,0.556673578,0.000448191,1988,MALE
564,2.02112E+14,"[[1125.8, 275.4], [1511.1, 156.5], [367.0, 162.1], [758.7, 674.5], [384.1, 466.9], [788.5, 720.3], [320.2, 982.1], [979.2, 252.9], [1507.7, 209.8]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.235347813,0.391598275,-2.437294351,-0.00472464,5.05629,0.404917266,0.000393796,0.619567445,0.569562345,-2.251060619,0.012023018,5.275574,0.519463756,0.000633151,0.366375411,0.534850595,-2.310901139,0.007620778,5.1425405,0.489663374,0.000523271,0.590223586,0.528291209,-2.490998083,0.012188602,5.7095685,0.506992723,0.000769736,0.356830811,0.5586794,-2.256731166,0.007444524,5.094766,0.51180022,0.00050564,0.39149861,0.597275671,-2.260942804,0.008140806,5.2847643,0.506616661,0.000557992,-0.042064849,0.455730723,-3.361434434,-0.00085768,6.752783,0.532239704,0.000383104,0.260305471,0.47438931,-3.047293478,0.005412529,5.8152733,0.453154856,0.00058775,0.560124887,0.528532079,-2.353532924,0.011581666,5.464583,0.518620157,0.000682481,0.433323264,0.539168096,-2.881227414,0.008945467,6.393954,0.534140342,0.000867751,0.553643557,0.59270513,-2.191492214,0.011457168,5.155032,0.541692076,0.000570397,-0.129863271,0.479579269,-2.497365872,-0.002644481,5.0641356,0.435855999,0.000408545,-0.129863271,0.479579269,-2.497365872,-0.002644481,5.0641356,0.435855999,0.000408545,-0.129863271,0.479579269,-2.497365872,-0.002644481,5.0641356,0.435855999,0.000408545,0.3303497,0.591752864,-2.267204629,0.006576762,4.979091,0.519626377,0.000444128,1994,MALE
565,2.02112E+14,"[[434.3, 195.0], [1100.0, 245.6], [1254.7, 327.4], [1486.0, 502.0], [997.0, 498.3], [366.1, 484.4], [255.9, 985.5]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.277046056,0.541639817,-2.136680323,0.004955214,4.807267,0.547854268,0.00036808,0.334356058,0.554799647,-2.227260854,0.006210858,5.028847,0.491440594,0.000427028,-0.186706127,0.478064078,-2.377452843,-0.003506447,4.8960724,0.418064921,0.000296696,0.388175349,0.610520796,-2.092118119,0.007089251,5.4635386,0.607992264,0.000508743,-0.039279151,0.527395911,-2.24173981,-0.00066209,4.847668,0.458431342,0.000328585,0.642620883,0.682624703,-1.930718823,0.011746398,5.036188,0.617374941,0.000497282,0.486642878,0.30338655,-2.975584295,0.008899517,6.49858,0.591134807,0.000764459,0.021562361,0.40695978,-2.716161175,0.000412361,5.569009,0.511604203,0.000345105,0.059296546,0.490604739,-2.45344025,0.00107421,5.2194,0.463919816,0.000355158,0.047358653,0.42895015,-2.760169158,0.000827955,6.1509333,0.593029638,0.000370238,0.582395242,0.660969739,-1.955279206,0.010629158,4.907224,0.613049501,0.000449316,0.285456296,0.589246336,-2.086879178,0.005317242,4.8152394,0.548089488,0.000372711,0.285456296,0.589246336,-2.086879178,0.005317242,4.8152394,0.548089488,0.000372711,0.285456296,0.589246336,-2.086879178,0.005317242,4.8152394,0.548089488,0.000372711,0.64328337,0.710387702,-2.127676547,0.0116902,4.730853,0.647548482,0.000356524,1998,FEMALE
566,2.02112E+14,"[[309.8, 339.7], [179.4, 1051.0], [1724.1, 680.3], [1342.2, 387.1], [1008.9, 717.6], [325.1, 1046.4], [1007.3, 150.0]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.256283574,0.377262869,-2.480965225,-0.004585443,4.8080897,0.373359992,0.000303448,-0.09471562,0.507382827,-2.652539408,-0.001818841,5.030369,0.446199885,0.000307418,-0.496311554,0.361836141,-2.819923965,-0.009089989,4.896837,0.308922691,0.000236481,-0.057855665,0.540585529,-3.153489268,-0.001135565,5.4661107,0.395666719,0.000306603,-0.344686592,0.407967249,-2.617344467,-0.006297339,4.848309,0.331908944,0.000278144,-0.020277868,0.464016155,-2.735370382,-0.000383363,5.038328,0.391942397,0.000329199,-0.121671411,0.539653985,-3.789141265,-0.002196974,6.505402,0.467082223,0.000228372,-0.123966307,0.401874378,-3.519703475,-0.002309859,5.5698986,0.39032199,0.000275168,-0.401733478,0.342589167,-3.242549098,-0.007391385,5.22147,0.307746589,0.000192447,-0.000554195,0.396488053,-3.485739318,-4.85E-05,6.151415,0.441796038,0.000332418,-0.241715579,0.440838887,-2.646162597,-0.004437223,4.9092946,0.376679212,0.000286585,0.27995942,0.566743616,-2.241152646,0.005089729,4.81526,0.514714338,0.000371076,0.27995942,0.566743616,-2.241152646,0.005089729,4.81526,0.514714338,0.000371076,0.27995942,0.566743616,-2.241152646,0.005089729,4.81526,0.514714338,0.000371076,-0.25353506,0.416289096,-2.371436819,-0.004632496,4.7312436,0.342036485,0.000325788,2002,MALE
568,2.02112E+14,"[[1019.0, 685.2], [1066.6, 340.5], [904.2, 710.6], [201.5, 874.3], [344.0, 135.0], [990.4, 182.1], [689.0, 180.8], [1097.9, 466.9], [553.4, 241.9], [1765.5, 612.6]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",-0.081594168,0.439661578,-2.351175867,-0.001686339,5.160066,0.453174168,0.00046422,0.113421782,0.538448502,-2.473179994,0.002502722,5.3816576,0.481412367,0.000522429,-0.039718697,0.486234967,-2.459914003,-0.000865682,5.247931,0.431970362,0.000466715,0.528846669,0.576861329,-2.35615233,0.011609325,5.813615,0.56053787,0.000818872,0.108857729,0.529730607,-2.315316377,0.002295064,5.1994796,0.458369923,0.000502425,0.242239645,0.594614732,-2.221426378,0.005255481,5.389349,0.50737285,0.00056491,0.48968445,0.400348082,-2.799737916,0.010701464,6.8483906,0.550283571,0.001095765,0.456721614,0.320764218,-2.71610106,0.009950286,5.917456,0.535446396,0.000783391,0.001845112,0.489031794,-2.561551271,3.32E-05,5.571849,0.465706184,0.000478636,0.615924453,0.47350645,-2.567348657,0.013511961,6.4947195,0.581467252,0.001174702,0.565237986,0.65838237,-2.064667879,0.012353576,5.258853,0.60320161,0.000637342,-0.090530065,0.456925235,-2.387740121,-0.002096767,5.1681557,0.407025247,0.00045987,-0.090530065,0.456925235,-2.387740121,-0.002096767,5.1681557,0.407025247,0.00045987,-0.090530065,0.456925235,-2.387740121,-0.002096767,5.1681557,0.407025247,0.00045987,0.4349703,0.620279487,-2.25146216,0.009523107,5.0830603,0.557052689,0.000499305,1979,MALE
569,2.02112E+14,"[[862.2, 666.9], [1211.5, 632.4], [1363.1, 251.0], [200.8, 204.5], [365.4, 950.4], [1718.5, 579.8], [1486.9, 273.8], [746.8, 152.4], [799.9, 314.3], [841.3, 649.0], [1311.5, 810.8]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.554307785,0.643116478,-2.315247091,0.012914077,5.2526364,0.672554303,0.000635318,1.339971416,0.730828278,-1.905837308,0.030054751,5.4692216,0.677760037,0.001086823,1.058820381,0.755483585,-2.027643366,0.024280485,5.3377557,0.71568872,0.000853875,0.869650658,0.619437587,-2.275916522,0.019865345,5.9043045,0.613262149,0.001137628,0.772372909,0.686499332,-2.214272401,0.017654584,5.291413,0.639132821,0.000723736,0.861403672,0.696647754,-2.073639252,0.019722266,5.480238,0.628230715,0.000868219,0.344088419,0.440317759,-3.23189665,0.007895571,6.9443054,0.526344676,0.001003782,0.764510856,0.39260849,-2.420835831,0.017543282,6.0082946,0.621378439,0.001090595,1.203811639,0.719510259,-1.781822194,0.027663326,5.657518,0.730532548,0.001192112,0.978755386,0.471882294,-2.674172477,0.022404313,6.582306,0.584613977,0.001737444,0.893322564,0.685743813,-2.145457517,0.020542405,5.3514843,0.641153577,0.000803772,0.917597108,0.72181398,-2.202408173,0.020924424,5.2596664,0.69168912,0.000714082,0.917597108,0.72181398,-2.202408173,0.020924424,5.2596664,0.69168912,0.000714082,0.917597108,0.72181398,-2.202408173,0.020924424,5.2596664,0.69168912,0.000714082,0.5736759,0.65915041,-2.445067655,0.013118612,5.1770782,0.610725809,0.000556624,1989,FEMALE
571,2.02112E+14,"[[1081.9, 568.0], [845.7, 143.7], [209.0, 272.9], [229.5, 978.3], [1289.4, 698.6], [1405.2, 220.2], [737.1, 183.7], [778.2, 348.0]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.100600176,0.500263978,-2.040020497,0.001914365,4.939337,0.52206824,0.000396162,0.363054931,0.626705929,-1.962183745,0.007893645,5.1602435,0.575375046,0.000507998,0.7372256,0.67354533,-1.768023761,0.014407973,5.025299,0.624874222,0.000548404,0.263021542,0.550832431,-2.258635791,0.005188447,5.5958405,0.531135657,0.000518615,0.496967792,0.631946684,-1.889825852,0.009654169,4.978237,0.569669319,0.000474677,0.477196421,0.633329625,-1.890937121,0.009371168,5.168312,0.556782839,0.000521118,0.378498116,0.487981688,-2.921635898,0.007412496,6.630999,0.526687706,0.000765123,0.027269368,0.37988084,-2.761279138,0.000535751,5.7007766,0.494843121,0.000397012,0.562883187,0.606816801,-1.850070985,0.010989462,5.3486075,0.594424625,0.000608097,0.100262423,0.510328734,-2.601940186,0.001957991,6.2820554,0.586363428,0.000472618,0.536689438,0.616371221,-1.899587663,0.010456709,5.0389695,0.561242225,0.000503036,0.903167806,0.725305997,-1.738112243,0.017946605,4.945793,0.688883553,0.000520127,0.903167806,0.725305997,-1.738112243,0.017946605,4.945793,0.688883553,0.000520127,0.903167806,0.725305997,-1.738112243,0.017946605,4.945793,0.688883553,0.000520127,0.46619633,0.634645832,-2.015367062,0.009026452,4.8627234,0.566982254,0.000400469,2001,FEMALE
572,2.02112E+14,"[[838.6, 546.9], [374.8, 466.2], [180.4, 1051.4], [256.3, 423.7], [440.2, 176.7], [1060.6, 102.6], [1433.5, 237.6], [1784.0, 241.8], [1404.0, 492.0], [1571.1, 546.3], [1184.6, 531.0], [1405.2, 886.0], [1268.5, 629.5]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.134562783,0.506952287,-1.992081191,0.003112443,5.418637,0.516950941,0.000649965,-0.240634732,0.451330676,-2.469544106,-0.006156276,5.642921,0.387950688,0.000496281,-0.276188801,0.423869065,-2.322737829,-0.006927608,5.5081944,0.366911537,0.000519437,0.0688277,0.593436338,-2.392207134,0.001710537,6.076333,0.496115849,0.000678517,-0.09263214,0.481874785,-2.142505121,-0.00227199,5.459254,0.417475865,0.000593525,0.252973875,0.581799927,-2.046280849,0.006276612,5.6480594,0.50394748,0.000739746,0.362120423,0.506714094,-2.960424779,0.009017507,7.1078053,0.498522334,0.001214838,0.041097884,0.398850269,-2.635179435,0.001032405,6.1799912,0.442765065,0.000657375,-0.185676804,0.440079793,-2.502607261,-0.004696684,5.8325334,0.411698894,0.000498233,0.150248423,0.377829589,-2.876388025,0.003780154,6.7598653,0.498311239,0.000843493,0.027434818,0.528908074,-2.107811036,0.000649305,5.51987,0.471945453,0.000630791,-0.023637304,0.461498698,-2.040329188,-0.000826375,5.4271364,0.401038588,0.000613146,-0.023637304,0.461498698,-2.040329188,-0.000826375,5.4271364,0.401038588,0.000613146,-0.023637304,0.461498698,-2.040329188,-0.000826375,5.4271364,0.401038588,0.000613146,0.22633304,0.560363084,-1.993256411,0.005409712,5.3422637,0.489051198,0.000635115,2001,MALE
573,2.02112E+14,"[[1111.1, 580.8], [822.8, 649.6], [1188.6, 106.1], [808.7, 263.0], [439.3, 115.9], [746.5, 677.1], [578.2, 911.8], [849.9, 733.3], [1519.8, 507.0]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.974313336,0.762989827,-1.632409908,0.019934839,5.0538807,0.789699963,0.000583206,1.652935978,0.796289092,-1.170685309,0.034439528,5.270758,0.755762898,0.001011759,1.507273078,0.799749957,-1.329025339,0.031253073,5.138865,0.765235598,0.00081224,1.524220154,0.69626758,-1.243629738,0.031593979,5.7026873,0.703154856,0.00131049,1.371367056,0.803775481,-1.434678678,0.028417386,5.092058,0.778936456,0.000718492,1.041587723,0.729215704,-1.512296536,0.021589575,5.282076,0.667632232,0.000769295,0.693920339,0.382341334,-2.036666729,0.01432788,6.742201,0.659867057,0.001214929,1.316735803,0.474791882,-1.345872314,0.027288829,5.807166,0.675468553,0.001224996,1.732402084,0.769761498,-0.957908489,0.035945567,5.457828,0.787301297,0.001213435,1.330801895,0.415472028,-1.4082157,0.027564442,6.3823633,0.682227507,0.001778702,1.367441273,0.804784219,-1.35094353,0.028328582,5.1524024,0.767329349,0.000777013,0.823539441,0.661136196,-1.712980765,0.017105944,5.0620894,0.629832906,0.000569424,0.823539441,0.661136196,-1.712980765,0.017105944,5.0620894,0.629832906,0.000569424,0.823539441,0.661136196,-1.712980765,0.017105944,5.0620894,0.629832906,0.000569424,0.8867357,0.793180487,-1.884010386,0.018401921,4.9787707,0.73986665,0.000469375,1998,MALE
574,2.02112E+14,"[[717.6, 486.7], [516.0, 172.5], [889.4, 257.1], [1516.1, 297.8], [1472.7, 587.1], [914.3, 815.8], [221.8, 872.5], [802.3, 423.8], [833.3, 681.9]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.095011392,0.477126015,-2.17287159,0.001847474,5.055648,0.501544904,0.000444276,0.446851458,0.552018219,-2.235539225,0.009429726,5.276132,0.499817051,0.000589351,0.74511603,0.650039954,-1.910733435,0.015509803,5.141313,0.614078953,0.000619735,1.298605399,0.679974721,-1.560702324,0.026925241,5.704344,0.681698988,0.00118039,0.818589102,0.680058124,-1.86258581,0.017033925,5.093527,0.63664268,0.000602962,0.787529909,0.715783868,-1.709862921,0.016334143,5.2831254,0.65765134,0.000686723,0.444211079,0.404345098,-2.405237516,0.009196634,6.7457757,0.649408464,0.000933853,1.150281444,0.401506702,-1.956941287,0.023840257,5.8084435,0.620644794,0.001124541,0.631840669,0.571092942,-2.038486163,0.013082556,5.4641676,0.556826036,0.000715189,0.864982537,0.467088491,-1.934482893,0.017976141,6.388332,0.631062731,0.001309585,0.619272405,0.617295908,-1.963050313,0.012906052,5.1548066,0.560617148,0.00058814,0.438758078,0.659211883,-2.048914486,0.008951548,5.0629334,0.631083059,0.000503001,0.438758078,0.659211883,-2.048914486,0.008951548,5.0629334,0.631083059,0.000503001,0.438758078,0.659211883,-2.048914486,0.008951548,5.0629334,0.631083059,0.000503001,0.63395745,0.688939199,-2.082772255,0.013288011,4.97891,0.645159979,0.000458457,1984,FEMALE
575,2.02112E+14,"[[810.1, 888.3], [1355.6, 830.3], [1542.6, 199.3], [331.3, 460.2], [342.0, 884.5], [766.2, 895.2], [1571.2, 237.0], [1694.9, 221.9], [1567.0, 567.8]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.144689468,0.501674641,-2.473932962,0.003051772,5.0555296,0.512786112,0.000453526,-0.179609918,0.478656718,-2.836176826,-0.003756311,5.2789645,0.426556084,0.000366643,-0.014703113,0.485276394,-2.751162907,-0.000279514,5.1437707,0.447798512,0.000426668,-0.217622796,0.469871377,-3.19128869,-0.004471446,5.7154756,0.433447168,0.000305484,0.123731674,0.560239065,-2.483582027,0.002595866,5.095392,0.513904135,0.000456431,0.126232363,0.566247789,-2.478333851,0.002638396,5.285864,0.467180957,0.000471539,-0.36274411,0.341642518,-4.600855145,-0.00752439,6.75743,0.330314673,1.79E-05,-0.128088034,0.534519403,-3.209862663,-0.002645766,5.81826,0.443133309,0.000353016,0.215337477,0.522306026,-2.679412902,0.004428595,5.4665666,0.508608773,0.000526597,-0.336831409,0.488088447,-4.062545412,-0.00706106,6.4039173,0.420884661,8.46E-05,-0.045766589,0.508009032,-2.632604659,-0.000990129,5.1569715,0.44562345,0.00041796,-0.283775816,0.457743491,-2.732129051,-0.005822752,5.064465,0.411798187,0.000382656,-0.283775816,0.457743491,-2.732129051,-0.005822752,5.064465,0.411798187,0.000382656,-0.283775816,0.457743491,-2.732129051,-0.005822752,5.064465,0.411798187,0.000382656,0.029200474,0.486603766,-2.473545558,0.000550771,4.979256,0.413678497,0.000431262,1978,MALE
576,2.02112E+14,"[[1571.3, 240.0], [558.9, 117.3], [1332.7, 194.8], [355.7, 495.1], [370.5, 858.5], [481.2, 419.2], [1699.3, 530.6], [1331.9, 490.8]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.363273002,0.559911873,-2.109152249,0.00692539,4.938875,0.57303101,0.000432452,-0.269261225,0.450644274,-2.632672719,-0.005116097,5.1628785,0.384067417,0.000300829,-0.322722103,0.400081613,-2.61558979,-0.006348623,5.028344,0.353046103,0.000309107,0.022850996,0.543024004,-2.519723825,0.000467365,5.5974197,0.513401025,0.000394578,-0.07495759,0.496498299,-2.283524684,-0.001490059,4.9795947,0.438666301,0.000368041,0.651627659,0.683003572,-1.849025182,0.012737128,5.1676784,0.605938986,0.00057098,-0.248403554,0.48138967,-3.867907457,-0.004884698,6.6390796,0.439661087,0.000130024,-0.147507709,0.488617407,-2.904478482,-0.002861508,5.7019644,0.455600531,0.000303709,-0.054631066,0.483531358,-2.557031564,-0.001027919,5.351749,0.455429016,0.000361178,-0.259583032,0.33311294,-3.4599654,-0.005068174,6.2861805,0.446921881,0.000148509,0.074006058,0.561218909,-2.209716014,0.00143804,5.040294,0.5,0.000398903,0.095126943,0.514051814,-2.302882365,0.002148204,4.9473352,0.481041895,0.000398797,0.095126943,0.514051814,-2.302882365,0.002148204,4.9473352,0.481041895,0.000398797,0.095126943,0.514051814,-2.302882365,0.002148204,4.9473352,0.481041895,0.000398797,0.33778447,0.60747774,-2.152613334,0.006911949,4.862777,0.539231156,0.000396212,1989,FEMALE
